Daniel Suarez
Radius Meter Radius Approximation using a circular assumption and splitting interval into 1000 equal parts (for increment).


For X = 7002.5 Average Radius = 56390.7


x(R=56390.7)		f(x,56390.7)
-1160		1865.4
-1150		1871.13
-1140		1876.79
-1130		1882.38
-1120		1887.91
-1110		1893.38
-1100		1898.78
-1090		1904.12
-1080		1909.4
-1070		1914.61
-1060		1919.77
-1050		1924.86
-1040		1929.89
-1030		1934.86
-1020		1939.77
-1010		1944.63
-1000		1949.42
-990		1954.16
-980		1958.83
-970		1963.45
-960		1968.02
-950		1972.52
-940		1976.97
-930		1981.36
-920		1985.7
-910		1989.98
-900		1994.21
-890		1998.38
-880		2002.5
-870		2006.56
-860		2010.57
-850		2014.52
-840		2018.42
-830		2022.27
-820		2026.07
-810		2029.81
-800		2033.5
-790		2037.14
-780		2040.73
-770		2044.27
-760		2047.75
-750		2051.18
-740		2054.57
-730		2057.9
-720		2061.18
-710		2064.41
-700		2067.6
-690		2070.73
-680		2073.81
-670		2076.85
-660		2079.83
-650		2082.77
-640		2085.66
-630		2088.5
-620		2091.29
-610		2094.03
-600		2096.72
-590		2099.37
-580		2101.97
-570		2104.52
-560		2107.03
-550		2109.49
-540		2111.9
-530		2114.26
-520		2116.58
-510		2118.85
-500		2121.08
-490		2123.26
-480		2125.39
-470		2127.48
-460		2129.52
-450		2131.52
-440		2133.47
-430		2135.37
-420		2137.23
-410		2139.05
-400		2140.81
-390		2142.54
-380		2144.22
-370		2145.85
-360		2147.44
-350		2148.99
-340		2150.49
-330		2151.94
-320		2153.36
-310		2154.72
-300		2156.05
-290		2157.33
-280		2158.56
-270		2159.75
-260		2160.9
-250		2162
-240		2163.06
-230		2164.08
-220		2165.05
-210		2165.98
-200		2166.87
-190		2167.71
-180		2168.51
-170		2169.26
-160		2169.97
-150		2170.64
-140		2171.27
-130		2171.85
-120		2172.39
-110		2172.88
-100		2173.33
-90		2173.74
-80		2174.11
-70		2174.43
-60		2174.71
-50		2174.95
-40		2175.14
-30		2175.29
-20		2175.4
-10		2175.46
0		2175.48
10		2175.46
20		2175.4
30		2175.29
40		2175.14
50		2174.95
60		2174.71
70		2174.43
80		2174.11
90		2173.74
100		2173.33
110		2172.88
120		2172.39
130		2171.85
140		2171.27
150		2170.64
160		2169.97
170		2169.26
180		2168.51
190		2167.71
200		2166.87
210		2165.98
220		2165.05
230		2164.08
240		2163.06
250		2162
260		2160.9
270		2159.75
280		2158.56
290		2157.33
300		2156.05
310		2154.72
320		2153.36
330		2151.94
340		2150.49
350		2148.99
360		2147.44
370		2145.85
380		2144.22
390		2142.54
400		2140.81
410		2139.05
420		2137.23
430		2135.37
440		2133.47
450		2131.52
460		2129.52
470		2127.48
480		2125.39
490		2123.26
500		2121.08
510		2118.85
520		2116.58
530		2114.26
540		2111.9
550		2109.49
560		2107.03
570		2104.52
580		2101.97
590		2099.37
600		2096.72
610		2094.03
620		2091.29
630		2088.5
640		2085.66
650		2082.77
660		2079.83
670		2076.85
680		2073.81
690		2070.73
700		2067.6
710		2064.41
720		2061.18
730		2057.9
740		2054.57
750		2051.18
760		2047.75
770		2044.27
780		2040.73
790		2037.14
800		2033.5
810		2029.81
820		2026.07
830		2022.27
840		2018.42
850		2014.52
860		2010.57
870		2006.56
880		2002.5
890		1998.38
900		1994.21
910		1989.98
920		1985.7
930		1981.36
940		1976.97
950		1972.52
960		1968.02
970		1963.45
980		1958.83
990		1954.16
1000		1949.42
1010		1944.63
1020		1939.77
1030		1934.86
1040		1929.89
1050		1924.86
1060		1919.77
1070		1914.61
1080		1909.4
1090		1904.12
1100		1898.78
1110		1893.38
1120		1887.91
1130		1882.38
1140		1876.79
1150		1871.13
1160		1865.4
1170		1859.61
1180		1853.76
1190		1847.83
1200		1841.84
1210		1835.78
1220		1829.65
1230		1823.45
1240		1817.18
1250		1810.84
1260		1804.42
1270		1797.94
1280		1791.38
1290		1784.75
1300		1778.04
1310		1771.26
1320		1764.4
1330		1757.46
1340		1750.45
1350		1743.35
1360		1736.18
1370		1728.93
1380		1721.59
1390		1714.17
1400		1706.67
1410		1699.09
1420		1691.42
1430		1683.66
1440		1675.81
1450		1667.88
1460		1659.85
1470		1651.74
1480		1643.53
1490		1635.23
1500		1626.83
1510		1618.34
1520		1609.75
1530		1601.05
1540		1592.26
1550		1583.37
1560		1574.37
1570		1565.27
1580		1556.06
1590		1546.74
1600		1537.31
1610		1527.76
1620		1518.11
1630		1508.33
1640		1498.44
1650		1488.43
1660		1478.29
1670		1468.03
1680		1457.64
1690		1447.12
1700		1436.46
1710		1425.68
1720		1414.75
1730		1403.68
1740		1392.47
1750		1381.11
1760		1369.6
1770		1357.93
1780		1346.11
1790		1334.13
1800		1321.98
1810		1309.66
1820		1297.16
1830		1284.49
1840		1271.63
1850		1258.59
1860		1245.35
1870		1231.91
1880		1218.27
1890		1204.42
1900		1190.35
1910		1176.05
1920		1161.52
1930		1146.75
1940		1131.74
1950		1116.46
1960		1100.92
1970		1085.11
1980		1069
1990		1052.6
2000		1035.88
2010		1018.84
2020		1001.46
2030		983.732
2040		965.626
2050		947.131
2060		928.226
2070		908.888
2080		889.095
2090		868.818
2100		848.029
2110		826.695
2120		804.779
2130		782.24
2140		759.032
2150		735.103
2160		710.391
2170		684.828
2180		658.333
2190		630.81
2200		602.147
2210		572.207
2220		540.826
2230		507.796
2240		472.854
2250		435.659
2260		395.749
2270		352.477
2280		304.882
2290		251.428
2300		189.351
2310		112.591
2320		0
2330		nan
2340		nan
2350		nan
2360		nan
2370		nan
2380		nan
2390		nan
2400		nan
2410		nan
2420		nan
2430		nan
2440		nan
2450		nan
2460		nan
2470		nan
2480		nan
2490		nan
2500		nan
2510		nan
2520		nan
2530		nan
2540		nan
2550		nan
2560		nan
2570		nan
2580		nan
2590		nan
2600		nan
2610		nan
2620		nan
2630		nan
2640		nan
2650		nan
2660		nan
2670		nan
2680		nan
2690		nan
2700		nan
2710		nan
2720		nan
2730		nan
2740		nan
2750		nan
2760		nan
2770		nan
2780		nan
2790		nan
2800		nan
2810		nan
2820		nan
2830		nan
2840		nan
2850		nan
2860		nan
2870		nan
2880		nan
2890		nan
2900		nan
2910		nan
2920		nan
2930		nan
2940		nan
2950		nan
2960		nan
2970		nan
2980		nan
2990		nan
3000		nan
3010		nan
3020		nan
3030		nan
3040		nan
3050		nan
3060		nan
3070		nan
3080		nan
3090		nan
3100		nan
3110		nan
3120		nan
3130		nan
3140		nan
3150		nan
3160		nan
3170		nan
3180		nan
3190		nan
3200		nan
3210		nan
3220		nan
3230		nan
3240		nan
3250		nan
3260		nan
3270		nan
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan

For X = 4482.5 Average Radius = 2241.4


x(R=2241.4)		f(x,2241.4)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		nan
-3260		nan
-3250		nan
-3240		nan
-3230		nan
-3220		nan
-3210		nan
-3200		nan
-3190		nan
-3180		nan
-3170		nan
-3160		nan
-3150		nan
-3140		nan
-3130		nan
-3120		nan
-3110		nan
-3100		nan
-3090		nan
-3080		nan
-3070		nan
-3060		nan
-3050		nan
-3040		nan
-3030		nan
-3020		nan
-3010		nan
-3000		nan
-2990		nan
-2980		nan
-2970		nan
-2960		nan
-2950		nan
-2940		nan
-2930		nan
-2920		nan
-2910		nan
-2900		nan
-2890		nan
-2880		nan
-2870		nan
-2860		nan
-2850		nan
-2840		nan
-2830		nan
-2820		nan
-2810		nan
-2800		nan
-2790		nan
-2780		nan
-2770		nan
-2760		nan
-2750		nan
-2740		nan
-2730		nan
-2720		nan
-2710		nan
-2700		nan
-2690		nan
-2680		nan
-2670		nan
-2660		nan
-2650		nan
-2640		nan
-2630		nan
-2620		nan
-2610		nan
-2600		nan
-2590		nan
-2580		nan
-2570		nan
-2560		nan
-2550		nan
-2540		nan
-2530		nan
-2520		nan
-2510		nan
-2500		nan
-2490		nan
-2480		nan
-2470		nan
-2460		nan
-2450		nan
-2440		nan
-2430		nan
-2420		nan
-2410		nan
-2400		nan
-2390		nan
-2380		nan
-2370		nan
-2360		nan
-2350		nan
-2340		nan
-2330		nan
-2320		nan
-2310		nan
-2300		nan
-2290		nan
-2280		nan
-2270		nan
-2260		nan
-2250		nan
-2240		53.2777
-2230		199.844
-2220		283.058
-2210		347.933
-2200		402.875
-2190		451.326
-2180		495.101
-2170		535.295
-2160		572.629
-2150		607.61
-2140		640.608
-2130		671.905
-2120		701.719
-2110		730.227
-2100		757.57
-2090		783.868
-2080		809.218
-2070		833.705
-2060		857.401
-2050		880.366
-2040		902.656
-2030		924.319
-2020		945.395
-2010		965.923
-2000		985.936
-1990		1005.46
-1980		1024.53
-1970		1043.17
-1960		1061.39
-1950		1079.23
-1940		1096.69
-1930		1113.79
-1920		1130.56
-1910		1147
-1900		1163.13
-1890		1178.97
-1880		1194.51
-1870		1209.78
-1860		1224.78
-1850		1239.52
-1840		1254.02
-1830		1268.28
-1820		1282.3
-1810		1296.1
-1800		1309.69
-1790		1323.06
-1780		1336.23
-1770		1349.2
-1760		1361.97
-1750		1374.56
-1740		1386.96
-1730		1399.19
-1720		1411.25
-1710		1423.13
-1700		1434.85
-1690		1446.41
-1680		1457.81
-1670		1469.05
-1660		1480.15
-1650		1491.1
-1640		1501.9
-1630		1512.57
-1620		1523.09
-1610		1533.48
-1600		1543.74
-1590		1553.87
-1580		1563.87
-1570		1573.75
-1560		1583.5
-1550		1593.14
-1540		1602.65
-1530		1612.05
-1520		1621.33
-1510		1630.5
-1500		1639.56
-1490		1648.52
-1480		1657.36
-1470		1666.1
-1460		1674.74
-1450		1683.27
-1440		1691.71
-1430		1700.04
-1420		1708.28
-1410		1716.42
-1400		1724.46
-1390		1732.41
-1380		1740.27
-1370		1748.04
-1360		1755.72
-1350		1763.31
-1340		1770.81
-1330		1778.22
-1320		1785.55
-1310		1792.8
-1300		1799.96
-1290		1807.04
-1280		1814.04
-1270		1820.95
-1260		1827.79
-1250		1834.55
-1240		1841.23
-1230		1847.83
-1220		1854.35
-1210		1860.81
-1200		1867.18
-1190		1873.48
-1180		1879.71
-1170		1885.87
-1160		1891.95
-1150		1897.96
-1140		1903.91
-1130		1909.78
-1120		1915.58
-1110		1921.32
-1100		1926.98
-1090		1932.58
-1080		1938.11
-1070		1943.58
-1060		1948.98
-1050		1954.32
-1040		1959.59
-1030		1964.79
-1020		1969.93
-1010		1975.01
-1000		1980.03
-990		1984.98
-980		1989.88
-970		1994.71
-960		1999.48
-950		2004.19
-940		2008.84
-930		2013.43
-920		2017.96
-910		2022.43
-900		2026.84
-890		2031.2
-880		2035.49
-870		2039.73
-860		2043.92
-850		2048.04
-840		2052.12
-830		2056.13
-820		2060.09
-810		2063.99
-800		2067.84
-790		2071.63
-780		2075.37
-770		2079.06
-760		2082.69
-750		2086.27
-740		2089.79
-730		2093.26
-720		2096.68
-710		2100.05
-700		2103.36
-690		2106.62
-680		2109.83
-670		2112.99
-660		2116.1
-650		2119.15
-640		2122.16
-630		2125.11
-620		2128.01
-610		2130.87
-600		2133.67
-590		2136.42
-580		2139.13
-570		2141.78
-560		2144.39
-550		2146.94
-540		2149.45
-530		2151.91
-520		2154.32
-510		2156.68
-500		2158.99
-490		2161.25
-480		2163.47
-470		2165.64
-460		2167.76
-450		2169.83
-440		2171.86
-430		2173.84
-420		2175.77
-410		2177.65
-400		2179.49
-390		2181.28
-380		2183.02
-370		2184.72
-360		2186.37
-350		2187.97
-340		2189.53
-330		2191.04
-320		2192.51
-310		2193.93
-300		2195.3
-290		2196.63
-280		2197.91
-270		2199.15
-260		2200.34
-250		2201.48
-240		2202.58
-230		2203.64
-220		2204.65
-210		2205.61
-200		2206.53
-190		2207.4
-180		2208.23
-170		2209.01
-160		2209.75
-150		2210.44
-140		2211.09
-130		2211.7
-120		2212.25
-110		2212.77
-100		2213.24
-90		2213.66
-80		2214.04
-70		2214.38
-60		2214.67
-50		2214.91
-40		2215.11
-30		2215.27
-20		2215.38
-10		2215.45
0		2215.47
10		2215.45
20		2215.38
30		2215.27
40		2215.11
50		2214.91
60		2214.67
70		2214.38
80		2214.04
90		2213.66
100		2213.24
110		2212.77
120		2212.25
130		2211.7
140		2211.09
150		2210.44
160		2209.75
170		2209.01
180		2208.23
190		2207.4
200		2206.53
210		2205.61
220		2204.65
230		2203.64
240		2202.58
250		2201.48
260		2200.34
270		2199.15
280		2197.91
290		2196.63
300		2195.3
310		2193.93
320		2192.51
330		2191.04
340		2189.53
350		2187.97
360		2186.37
370		2184.72
380		2183.02
390		2181.28
400		2179.49
410		2177.65
420		2175.77
430		2173.84
440		2171.86
450		2169.83
460		2167.76
470		2165.64
480		2163.47
490		2161.25
500		2158.99
510		2156.68
520		2154.32
530		2151.91
540		2149.45
550		2146.94
560		2144.39
570		2141.78
580		2139.13
590		2136.42
600		2133.67
610		2130.87
620		2128.01
630		2125.11
640		2122.16
650		2119.15
660		2116.1
670		2112.99
680		2109.83
690		2106.62
700		2103.36
710		2100.05
720		2096.68
730		2093.26
740		2089.79
750		2086.27
760		2082.69
770		2079.06
780		2075.37
790		2071.63
800		2067.84
810		2063.99
820		2060.09
830		2056.13
840		2052.12
850		2048.04
860		2043.92
870		2039.73
880		2035.49
890		2031.2
900		2026.84
910		2022.43
920		2017.96
930		2013.43
940		2008.84
950		2004.19
960		1999.48
970		1994.71
980		1989.88
990		1984.98
1000		1980.03
1010		1975.01
1020		1969.93
1030		1964.79
1040		1959.59
1050		1954.32
1060		1948.98
1070		1943.58
1080		1938.11
1090		1932.58
1100		1926.98
1110		1921.32
1120		1915.58
1130		1909.78
1140		1903.91
1150		1897.96
1160		1891.95
1170		1885.87
1180		1879.71
1190		1873.48
1200		1867.18
1210		1860.81
1220		1854.35
1230		1847.83
1240		1841.23
1250		1834.55
1260		1827.79
1270		1820.95
1280		1814.04
1290		1807.04
1300		1799.96
1310		1792.8
1320		1785.55
1330		1778.22
1340		1770.81
1350		1763.31
1360		1755.72
1370		1748.04
1380		1740.27
1390		1732.41
1400		1724.46
1410		1716.42
1420		1708.28
1430		1700.04
1440		1691.71
1450		1683.27
1460		1674.74
1470		1666.1
1480		1657.36
1490		1648.52
1500		1639.56
1510		1630.5
1520		1621.33
1530		1612.05
1540		1602.65
1550		1593.14
1560		1583.5
1570		1573.75
1580		1563.87
1590		1553.87
1600		1543.74
1610		1533.48
1620		1523.09
1630		1512.57
1640		1501.9
1650		1491.1
1660		1480.15
1670		1469.05
1680		1457.81
1690		1446.41
1700		1434.85
1710		1423.13
1720		1411.25
1730		1399.19
1740		1386.96
1750		1374.56
1760		1361.97
1770		1349.2
1780		1336.23
1790		1323.06
1800		1309.69
1810		1296.1
1820		1282.3
1830		1268.28
1840		1254.02
1850		1239.52
1860		1224.78
1870		1209.78
1880		1194.51
1890		1178.97
1900		1163.13
1910		1147
1920		1130.56
1930		1113.79
1940		1096.69
1950		1079.23
1960		1061.39
1970		1043.17
1980		1024.53
1990		1005.46
2000		985.936
2010		965.923
2020		945.395
2030		924.319
2040		902.656
2050		880.366
2060		857.401
2070		833.705
2080		809.218
2090		783.868
2100		757.57
2110		730.227
2120		701.719
2130		671.905
2140		640.608
2150		607.61
2160		572.629
2170		535.295
2180		495.101
2190		451.326
2200		402.875
2210		347.933
2220		283.058
2230		199.844
2240		53.2777
2250		nan
2260		nan
2270		nan
2280		nan
2290		nan
2300		nan
2310		nan
2320		nan
2330		nan
2340		nan
2350		nan
2360		nan
2370		nan
2380		nan
2390		nan
2400		nan
2410		nan
2420		nan
2430		nan
2440		nan
2450		nan
2460		nan
2470		nan
2480		nan
2490		nan
2500		nan
2510		nan
2520		nan
2530		nan
2540		nan
2550		nan
2560		nan
2570		nan
2580		nan
2590		nan
2600		nan
2610		nan
2620		nan
2630		nan
2640		nan
2650		nan
2660		nan
2670		nan
2680		nan
2690		nan
2700		nan
2710		nan
2720		nan
2730		nan
2740		nan
2750		nan
2760		nan
2770		nan
2780		nan
2790		nan
2800		nan
2810		nan
2820		nan
2830		nan
2840		nan
2850		nan
2860		nan
2870		nan
2880		nan
2890		nan
2900		nan
2910		nan
2920		nan
2930		nan
2940		nan
2950		nan
2960		nan
2970		nan
2980		nan
2990		nan
3000		nan
3010		nan
3020		nan
3030		nan
3040		nan
3050		nan
3060		nan
3070		nan
3080		nan
3090		nan
3100		nan
3110		nan
3120		nan
3130		nan
3140		nan
3150		nan
3160		nan
3170		nan
3180		nan
3190		nan
3200		nan
3210		nan
3220		nan
3230		nan
3240		nan
3250		nan
3260		nan
3270		nan
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan
